hospital_id,treatment_id,estimated_cost
6078,114,1560
6079,102,28800
6079,107,132000
6079,113,18000
6079,114,1560
6080,102,24000
6080,107,110000
6080,113,15000
6080,114,1300
6081,102,24000
6081,107,110000
6081,113,15000
6081,114,1300
6082,102,24000
6082,107,110000
6082,113,15000
6082,114,1300
6083,102,28800
6083,107,132000
6083,113,18000
6083,114,1560
6084,102,24000
6084,107,110000
6084,113,15000
6084,114,1300
6085,102,24000
6085,107,110000
6085,113,15000
6085,114,1300
6086,102,24000
6086,107,110000
6086,113,15000
6086,114,1300
6087,102,28800
6087,107,132000
6087,113,18000
6087,114,1560
6088,102,28800
6088,107,132000
6088,113,18000
6088,114,1560
6089,102,24000
6089,107,110000
6089,113,15000
6089,114,1300
6090,102,24000
6090,107,110000
6090,113,15000
6090,114,1300
6091,102,24000
6091,107,110000
6091,113,15000
6091,114,1300
6092,102,38400
6092,107,176000
6092,113,24000
6092,114,2080
6093,102,28800
6093,107,132000
6093,113,18000
6093,114,1560
6094,102,28800
6094,107,132000
6094,113,18000
6094,114,1560
6095,102,28800
6095,107,132000
6095,113,18000
6095,114,1560
6096,102,28800
6096,107,132000
6096,113,18000
6096,114,1560
6097,102,24000
6097,107,110000
6097,113,15000
6097,114,1300
6098,102,28800
6098,107,132000
6098,113,18000
6098,114,1560
6099,102,28800
6099,107,132000
6099,113,18000
6099,114,1560
6100,102,28800
6100,107,132000
6100,113,18000
6100,114,1560
6101,102,24000
6101,107,110000
6101,113,15000
6101,114,1300
6102,102,24000
6102,107,110000
6102,113,15000
6102,114,1300
6103,102,24000
6103,107,110000
6103,113,15000
6103,114,1300
6104,102,24000
6104,107,110000
6104,113,15000
6104,114,1300
6105,102,38400
6105,107,176000
6105,113,24000
6105,114,2080
6106,102,28800
6106,107,132000
6106,113,18000
6106,114,1560
6107,102,28800
6107,107,132000
6107,113,18000
6107,114,1560
6108,102,28800
6108,107,132000
6108,113,18000
6108,114,1560
6109,102,28800
6109,107,132000
6109,113,18000
6109,114,1560
6110,102,24000
6110,107,110000
6110,113,15000
6110,114,1300
6111,102,28800
6111,107,132000
6111,113,18000
6111,114,1560
6112,102,24000
6112,107,110000
6112,113,15000
6112,114,1300
6113,102,28800
6113,107,132000
6113,113,18000
6113,114,1560
6114,102,24000
6114,107,110000
6114,113,15000
6114,114,1300
6115,102,28800
6115,107,132000
6115,113,18000
6115,114,1560
6116,102,28800
6116,107,132000
6116,113,18000
6116,114,1560
6117,102,28800
6117,107,132000
6117,113,18000
6117,114,1560
6118,102,28800
6118,107,132000
6118,113,18000
6118,114,1560
6119,102,24000
6119,107,110000
6119,113,15000
6119,114,1300
6120,102,28800
6120,107,132000
6120,113,18000
6120,114,1560
6121,102,24000
6121,107,110000
6121,113,15000
6121,114,1300
6122,102,28800
6122,107,132000
6122,113,18000
6122,114,1560
6123,102,28800
6123,107,132000
6123,113,18000
6123,114,1560
6124,102,28800
6124,107,132000
6124,113,18000
6124,114,1560
6125,102,28800
6125,107,132000
6125,113,18000
6125,114,1560
6126,102,24000
6126,107,110000
6126,113,15000
6126,114,1300
6127,102,24000
6127,107,110000
6127,113,15000
6127,114,1300
6128,102,24000
6128,107,110000
6128,113,15000
6128,114,1300
6129,102,24000
6129,107,110000
6129,113,15000
6129,114,1300
6130,102,28800
6130,107,132000
6130,113,18000
6130,114,1560
6131,102,28800
6131,107,132000
6131,113,18000
6131,114,1560
6132,102,28800
6132,107,132000
6132,113,18000
6132,114,1560
6133,102,28800
6133,107,132000
6133,113,18000
6133,114,1560
6134,102,24000
6134,107,110000
6134,113,15000
6134,114,1300
6135,102,28800
6135,107,132000
6135,113,18000
6135,114,1560
6136,102,28800
6136,107,132000
6136,113,18000
6136,114,1560
6137,102,24000
6137,107,110000
6137,113,15000
6137,114,1300
6138,102,28800
6138,107,132000
6138,113,18000
6138,114,1560
6139,102,28800
6139,107,132000
6139,113,18000
6139,114,1560
6140,102,28800
6140,107,132000
6140,113,18000
6140,114,1560
6141,102,24000
6141,107,110000
6141,113,15000
6141,114,1300
6142,102,24000
6142,107,110000
6142,113,15000
6142,114,1300
6143,102,28800
6143,107,132000
6143,113,18000
6143,114,1560
6144,102,28800
6144,107,132000
6144,113,18000
6144,114,1560
6145,102,24000
6145,107,110000
6145,113,15000
6145,114,1300
6146,102,28800
6146,107,132000
6146,113,18000
6146,114,1560
6147,102,24000
6147,107,110000
6147,113,15000
6147,114,1300
6148,102,28800
6148,107,132000
6148,113,18000
6148,114,1560
6149,102,28800
6149,107,132000
6149,113,18000
6149,114,1560
6150,102,28800
6150,107,132000
6150,113,18000
6150,114,1560
6151,102,24000
6151,107,110000
6151,113,15000
6151,114,1300
6152,102,28800
6152,107,132000
6152,113,18000
6152,114,1560
6153,102,24000
6153,107,110000
6153,113,15000
6153,114,1300
6154,102,28800
6154,107,132000
6154,113,18000
6154,114,1560
6155,102,24000
6155,107,110000
6155,113,15000
6155,114,1300
6156,102,24000
6156,107,110000
6156,113,15000
6156,114,1300
6157,102,38400
6157,107,176000
6157,113,24000
6157,114,2080
6158,102,28800
6158,107,132000
6158,113,18000
6158,114,1560
6159,102,24000
6159,107,110000
6159,113,15000
6159,114,1300
6160,102,24000
6160,107,110000
6160,113,15000
6160,114,1300
6161,102,28800
6161,107,132000
6161,113,18000
6161,114,1560
6162,102,28800
6162,107,132000
6162,113,18000
6162,114,1560
6163,102,28800
6163,107,132000
6163,113,18000
6163,114,1560
6164,102,24000
6164,107,110000
6164,113,15000
6164,114,1300
6165,102,28800
6165,107,132000
6165,113,18000
6165,114,1560
6166,102,24000
6166,107,110000
6166,113,15000
6166,114,1300
6167,102,24000
6167,107,110000
6167,113,15000
6167,114,1300
6168,102,24000
6168,107,110000
6168,113,15000
6168,114,1300
6169,102,28800
6169,107,132000
6169,113,18000
6169,114,1560
6170,102,28800
6170,107,132000
6170,113,18000
6170,114,1560
6171,102,28800
6171,107,132000
6171,113,18000
6171,114,1560
6172,102,24000
6172,107,110000
6172,113,15000
6172,114,1300
6173,102,24000
6173,107,110000
6173,113,15000
6173,114,1300
6174,102,28800
6174,107,132000
6174,113,18000
6174,114,1560
6175,102,24000
6175,107,110000
6175,113,15000
6175,114,1300
6176,102,28800
6176,107,132000
6176,113,18000
6176,114,1560
6177,102,24000
6177,107,110000
6177,113,15000
6177,114,1300
6178,102,28800
6178,107,132000
6178,113,18000
6178,114,1560
6179,102,28800
6179,107,132000
6179,113,18000
6179,114,1560
6180,102,28800
6180,107,132000
6180,113,18000
6180,114,1560
6181,102,28800
6181,107,132000
6181,113,18000
6181,114,1560
6182,102,24000
6182,107,110000
6182,113,15000
6182,114,1300
6183,102,38400
6183,107,176000
6183,113,24000
6183,114,2080
6184,102,28800
6184,107,132000
6184,113,18000
6184,114,1560
6185,102,28800
6185,107,132000
6185,113,18000
6185,114,1560
6186,102,28800
6186,107,132000
6186,113,18000
6186,114,1560
6187,102,28800
6187,107,132000
6187,113,18000
6187,114,1560
6188,102,38400
6188,107,176000
6188,113,24000
6188,114,2080
6189,102,24000
6189,107,110000
6189,113,15000
6189,114,1300
6190,102,24000
6190,107,110000
6190,113,15000
6190,114,1300
6191,102,28800
6191,107,132000
6191,113,18000
6191,114,1560
6192,102,28800
6192,107,132000
6192,113,18000
6192,114,1560
6193,102,24000
6193,107,110000
6193,113,15000
6193,114,1300
6194,102,28800
6194,107,132000
6194,113,18000
6194,114,1560
6195,102,28800
6195,107,132000
6195,113,18000
6195,114,1560
6196,102,24000
6196,107,110000
6196,113,15000
6196,114,1300
6197,102,28800
6197,107,132000
6197,113,18000
6197,114,1560
6198,102,28800
6198,107,132000
6198,113,18000
6198,114,1560
6199,102,28800
6199,107,132000
6199,113,18000
6199,114,1560
6200,102,24000
6200,107,110000
6200,113,15000
6200,114,1300
6201,102,28800
6201,107,132000
6201,113,18000
6201,114,1560
6202,102,28800
6202,107,132000
6202,113,18000
6202,114,1560
6203,102,24000
6203,107,110000
6203,113,15000
6203,114,1300
6204,102,28800
6204,107,132000
6204,113,18000
6204,114,1560
6205,102,24000
6205,107,110000
6205,113,15000
6205,114,1300
6206,102,24000
6206,107,110000
6206,113,15000
6206,114,1300
6207,102,28800
6207,107,132000
6207,113,18000
6207,114,1560
6208,102,28800
6208,107,132000
6208,113,18000
6208,114,1560
6209,102,24000
6209,107,110000
6209,113,15000
6209,114,1300
6210,102,24000
6210,107,110000
6210,113,15000
6210,114,1300
6211,102,28800
6211,107,132000
6211,113,18000
6211,114,1560
6212,102,24000
6212,107,110000
6212,113,15000
6212,114,1300
6213,102,24000
6213,107,110000
6213,113,15000
6213,114,1300
6214,102,24000
6214,107,110000
6214,113,15000
6214,114,1300
6215,102,28800
6215,107,132000
6215,113,18000
6215,114,1560
6216,102,28800
6216,107,132000
6216,113,18000
6216,114,1560
6217,102,24000
6217,107,110000
6217,113,15000
6217,114,1300
6218,102,28800
6218,107,132000
6218,113,18000
6218,114,1560
6219,102,28800
6219,107,132000
6219,113,18000
6219,114,1560
6220,102,28800
6220,107,132000
6220,113,18000
6220,114,1560
6221,102,28800
6221,107,132000
6221,113,18000
6221,114,1560
6222,102,24000
6222,107,110000
6222,113,15000
6222,114,1300
6223,102,28800
6223,107,132000
6223,113,18000
6223,114,1560
6224,102,24000
6224,107,110000
6224,113,15000
6224,114,1300
6225,102,24000
6225,107,110000
6225,113,15000
6225,114,1300
6226,102,28800
6226,107,132000
6226,113,18000
6226,114,1560
6227,102,24000
6227,107,110000
6227,113,15000
6227,114,1300
6228,102,24000
6228,107,110000
6228,113,15000
6228,114,1300
6229,102,28800
6229,107,132000
6229,113,18000
6229,114,1560
6230,102,24000
6230,107,110000
6230,113,15000
6230,114,1300
6231,102,24000
6231,107,110000
6231,113,15000
6231,114,1300
6232,102,24000
6232,107,110000
6232,113,15000
6232,114,1300
6233,102,28800
6233,107,132000
6233,113,18000
6233,114,1560
6234,102,24000
6234,107,110000
6234,113,15000
6234,114,1300
6235,102,24000
6235,107,110000
6235,113,15000
6235,114,1300
6236,102,24000
6236,107,110000
6236,113,15000
6236,114,1300
6237,102,28800
6237,107,132000
6237,113,18000
6237,114,1560
6238,102,24000
6238,107,110000
6238,113,15000
6238,114,1300
6239,102,24000
6239,107,110000
6239,113,15000
6239,114,1300
6240,102,28800
6240,107,132000
6240,113,18000
6240,114,1560
6241,102,24000
6241,107,110000
6241,113,15000
6241,114,1300
6242,102,28800
6242,107,132000
6242,113,18000
6242,114,1560
6243,102,24000
6243,107,110000
6243,113,15000
6243,114,1300
6244,102,24000
6244,107,110000
6244,113,15000
6244,114,1300
6245,102,28800
6245,107,132000
6245,113,18000
6245,114,1560
6246,102,28800
6246,107,132000
6246,113,18000
6246,114,1560
6247,102,28800
6247,107,132000
6247,113,18000
6247,114,1560
6248,102,38400
6248,107,176000
6248,113,24000
6248,114,2080
6249,102,24000
6249,107,110000
6249,113,15000
6249,114,1300
6250,102,28800
6250,107,132000
6250,113,18000
6250,114,1560
6251,102,28800
6251,107,132000
6251,113,18000
6251,114,1560
6252,102,24000
6252,107,110000
6252,113,15000
6252,114,1300
6253,102,24000
6253,107,110000
6253,113,15000
6253,114,1300
6254,102,28800
6254,107,132000
6254,113,18000
6254,114,1560
6255,102,28800
6255,107,132000
6255,113,18000
6255,114,1560
6256,102,28800
6256,107,132000
6256,113,18000
6256,114,1560
6257,102,24000
6257,107,110000
6257,113,15000
6257,114,1300
6258,102,28800
6258,107,132000
6258,113,18000
6258,114,1560
6259,102,28800
6259,107,132000
6259,113,18000
6259,114,1560
6260,102,28800
6260,107,132000
6260,113,18000
6260,114,1560
6261,102,24000
6261,107,110000
6261,113,15000
6261,114,1300
6262,102,28800
6262,107,132000
6262,113,18000
6262,114,1560
6263,102,24000
6263,107,110000
6263,113,15000
6263,114,1300
6264,102,28800
6264,107,132000
6264,113,18000
6264,114,1560
6265,102,24000
6265,107,110000
6265,113,15000
6265,114,1300
6266,102,28800
6266,107,132000
6266,113,18000
6266,114,1560
6267,102,28800
6267,107,132000
6267,113,18000
6267,114,1560
6268,102,28800
6268,107,132000
6268,113,18000
6268,114,1560
6269,102,28800
6269,107,132000
6269,113,18000
6269,114,1560
6270,102,28800
6270,107,132000
6270,113,18000
6270,114,1560
6271,102,24000
6271,107,110000
6271,113,15000
6271,114,1300
6272,102,28800
6272,107,132000
6272,113,18000
6272,114,1560
6273,102,28800
6273,107,132000
6273,113,18000
6273,114,1560
6274,102,28800
6274,107,132000
6274,113,18000
6274,114,1560
6275,102,24000
6275,107,110000
6275,113,15000
6275,114,1300
6276,102,24000
6276,107,110000
6276,113,15000
6276,114,1300
6277,102,24000
6277,107,110000
6277,113,15000
6277,114,1300
6278,102,24000
6278,107,110000
6278,113,15000
6278,114,1300
6279,102,28800
6279,107,132000
6279,113,18000
6279,114,1560
6280,102,24000
6280,107,110000
6280,113,15000
6280,114,1300
6281,102,24000
6281,107,110000
6281,113,15000
6281,114,1300
6282,102,24000
6282,107,110000
6282,113,15000
6282,114,1300
6283,102,24000
6283,107,110000
6283,113,15000
6283,114,1300
6284,102,28800
6284,107,132000
6284,113,18000
6284,114,1560
6285,102,28800
6285,107,132000
6285,113,18000
6285,114,1560
6286,102,28800
6286,107,132000
6286,113,18000
6286,114,1560
6287,102,24000
6287,107,110000
6287,113,15000
6287,114,1300
6288,102,24000
6288,107,110000
6288,113,15000
6288,114,1300
6289,102,28800
6289,107,132000
6289,113,18000
6289,114,1560
6290,102,24000
6290,107,110000
6290,113,15000
6290,114,1300
6291,102,28800
6291,107,132000
6291,113,18000
6291,114,1560
6292,102,24000
6292,107,110000
6292,113,15000
6292,114,1300
6293,102,24000
6293,107,110000
6293,113,15000
6293,114,1300
6294,102,28800
6294,107,132000
6294,113,18000
6294,114,1560
6295,102,38400
6295,107,176000
6295,113,24000
6295,114,2080
6296,102,28800
6296,107,132000
6296,113,18000
6296,114,1560
6297,102,24000
6297,107,110000
6297,113,15000
6297,114,1300
6298,102,24000
6298,107,110000
6298,113,15000
6298,114,1300
6299,102,24000
6299,107,110000
6299,113,15000
6299,114,1300
6300,102,28800
6300,107,132000
6300,113,18000
6300,114,1560
6301,102,38400
6301,107,176000
6301,113,24000
6301,114,2080
6302,102,28800
6302,107,132000
6302,113,18000
6302,114,1560
6303,102,28800
6303,107,132000
6303,113,18000
6303,114,1560
6304,102,28800
6304,107,132000
6304,113,18000
6304,114,1560
6305,102,24000
6305,107,110000
6305,113,15000
6305,114,1300
6306,102,28800
6306,107,132000
6306,113,18000
6306,114,1560
6307,102,28800
6307,107,132000
6307,113,18000
6307,114,1560
6308,102,24000
6308,107,110000
6308,113,15000
6308,114,1300
6309,102,24000
6309,107,110000
6309,113,15000
6309,114,1300
6310,102,28800
6310,107,132000
6310,113,18000
6310,114,1560
6311,102,28800
6311,107,132000
6311,113,18000
6311,114,1560
6312,102,28800
6312,107,132000
6312,113,18000
6312,114,1560
6313,102,24000
6313,107,110000
6313,113,15000
6313,114,1300
6314,102,24000
6314,107,110000
6314,113,15000
6314,114,1300
6315,102,28800
6315,107,132000
6315,113,18000
6315,114,1560
6316,102,28800
6316,107,132000
6316,113,18000
6316,114,1560
6317,102,28800
6317,107,132000
6317,113,18000
6317,114,1560
6318,102,28800
6318,107,132000
6318,113,18000
6318,114,1560
6319,102,38400
6319,107,176000
6319,113,24000
6319,114,2080
6320,102,28800
6320,107,132000
6320,113,18000
6320,114,1560
6321,102,28800
6321,107,132000
6321,113,18000
6321,114,1560
6322,102,28800
6322,107,132000
6322,113,18000
6322,114,1560
6323,102,24000
6323,107,110000
6323,113,15000
6323,114,1300
6324,102,24000
6324,107,110000
6324,113,15000
6324,114,1300
6325,102,28800
6325,107,132000
6325,113,18000
6325,114,1560
6326,102,28800
6326,107,132000
6326,113,18000
6326,114,1560
6327,102,28800
6327,107,132000
6327,113,18000
6327,114,1560
6328,102,24000
6328,107,110000
6328,113,15000
6328,114,1300
6329,102,28800
6329,107,132000
6329,113,18000
6329,114,1560
6330,102,24000
6330,107,110000
6330,113,15000
6330,114,1300
6331,102,28800
6331,107,132000
6331,113,18000
6331,114,1560
6332,102,28800
6332,107,132000
6332,113,18000
6332,114,1560
6333,102,24000
6333,107,110000
6333,113,15000
6333,114,1300
6334,102,24000
6334,107,110000
6334,113,15000
6334,114,1300
6335,102,28800
6335,107,132000
6335,113,18000
6335,114,1560
6336,102,28800
6336,107,132000
6336,113,18000
6336,114,1560
6337,102,24000
6337,107,110000
6337,113,15000
6337,114,1300
6338,102,28800
6338,107,132000
6338,113,18000
6338,114,1560
6339,102,28800
6339,107,132000
6339,113,18000
6339,114,1560
6340,102,24000
6340,107,110000
6340,113,15000
6340,114,1300
6341,102,24000
6341,107,110000
6341,113,15000
6341,114,1300
6342,102,28800
6342,107,132000
6342,113,18000
6342,114,1560
6343,102,28800
6343,107,132000
6343,113,18000
6343,114,1560
6344,102,24000
6344,107,110000
6344,113,15000
6344,114,1300
6345,102,24000
6345,107,110000
6345,113,15000
6345,114,1300
6346,102,28800
6346,107,132000
6346,113,18000
6346,114,1560
6347,102,28800
6347,107,132000
6347,113,18000
6347,114,1560
6348,102,28800
6348,107,132000
6348,113,18000
6348,114,1560
6349,102,28800
6349,107,132000
6349,113,18000
6349,114,1560
6350,102,28800
6350,107,132000
6350,113,18000
6350,114,1560
6351,102,28800
6351,107,132000
6351,113,18000
6351,114,1560
6352,102,28800
6352,107,132000
6352,113,18000
6352,114,1560
6353,102,24000
6353,107,110000
6353,113,15000
6353,114,1300
6354,102,28800
6354,107,132000
6354,113,18000
6354,114,1560
6355,102,24000
6355,107,110000
6355,113,15000
6355,114,1300
6356,102,28800
6356,107,132000
6356,113,18000
6356,114,1560
6357,102,24000
6357,107,110000
6357,113,15000
6357,114,1300
6358,102,28800
6358,107,132000
6358,113,18000
6358,114,1560
6359,102,28800
6359,107,132000
6359,113,18000
6359,114,1560
6360,102,28800
6360,107,132000
6360,113,18000
6360,114,1560
6361,102,24000
6361,107,110000
6361,113,15000
6361,114,1300
6362,102,28800
6362,107,132000
6362,113,18000
6362,114,1560
6363,102,24000
6363,107,110000
6363,113,15000
6363,114,1300
6364,102,28800
6364,107,132000
6364,113,18000
6364,114,1560
6365,102,28800
6365,107,132000
6365,113,18000
6365,114,1560
6366,102,28800
6366,107,132000
6366,113,18000
6366,114,1560
6367,102,24000
6367,107,110000
6367,113,15000
6367,114,1300
6368,102,28800
6368,107,132000
6368,113,18000
6368,114,1560
6369,102,28800
6369,107,132000
6369,113,18000
6369,114,1560
6370,102,28800
6370,107,132000
6370,113,18000
6370,114,1560
6371,102,24000
6371,107,110000
6371,113,15000
6371,114,1300
6372,102,24000
6372,107,110000
6372,113,15000
6372,114,1300
6373,102,28800
6373,107,132000
6373,113,18000
6373,114,1560
6374,102,38400
6374,107,176000
6374,113,24000
6374,114,2080
6375,102,24000
6375,107,110000
6375,113,15000
6375,114,1300
6376,102,24000
6376,107,110000
6376,113,15000
6376,114,1300
6377,102,24000
6377,107,110000
6377,113,15000
6377,114,1300
6378,102,24000
6378,107,110000
6378,113,15000
6378,114,1300
6379,102,28800
6379,107,132000
6379,113,18000
6379,114,1560
6380,102,28800
6380,107,132000
6380,113,18000
6380,114,1560
6381,102,28800
6381,107,132000
6381,113,18000
6381,114,1560
6382,102,28800
6382,107,132000
6382,113,18000
6382,114,1560
6383,102,24000
6383,107,110000
6383,113,15000
6383,114,1300
6384,102,38400
6384,107,176000
6384,113,24000
6384,114,2080
6385,102,24000
6385,107,110000
6385,113,15000
6385,114,1300
6386,102,28800
6386,107,132000
6386,113,18000
6386,114,1560
6387,102,24000
6387,107,110000
6387,113,15000
6387,114,1300
6388,102,38400
6388,107,176000
6388,113,24000
6388,114,2080
6389,102,28800
6389,107,132000
6389,113,18000
6389,114,1560
6390,102,28800
6390,107,132000
6390,113,18000
6390,114,1560
6391,102,24000
6391,107,110000
6391,113,15000
6391,114,1300
